0.002672,
0.003354,
0.003345,
0.003284,
0.003891,
0.003514,
0.003338,
0.001509,
0.004892,
0.003842,
0.003924,
0.003992,
0.002313,
0.001953,
0.004199,
0.004098,
0.004283,
0.005636,
0.006288,
0.002154,
0.001837,
0.00525,
0.006598,
0.006518,
0.007699,
0.006685,
0.00611,
0.007413,
0.007874,
0.00981,
0.004728,
0.005173,
0.006787,
0.005404,
0.005371,
0.01254,
0.01215,
0.008602,
0.015361,
0.011317,
0.019835,
0.015097,
0.00678,
0.013503,
0.014794,
0.020215,
0.014574,
0.01235,
0.018956,
0.008671,
0.020435,
0.008432,
0.007695,
0.007312,
0.012267,
0.018412,
0.012645,
0.004485,
0.005385,
0.003585,
0.001538,
0.002268,
0.001372,
0.001527,
0.001355,
0.001493,
0.003115,
0.001549,
0.002439,
0.004448,
0.001606,
0.001355,
0.001875,
0.001811,
0.001547,
0.002243,
0.004864,
0.004482,
0.002232,
0.002333,
0.001995,
0.002186,
0.002801,
0.004558,
0.005028,
0.006403,
0.00252,
0.003489,
0.005229,
0.002717,
0.003322,
0.003302,
0.005485,
0.00259,
0.002768,
0.00251,
0.002833,
0.005732,
0.006579,
0.003754,
0.003501,
0.004213,
0.0046,
0.00752,
0.00434,
0.003919,
0.00502,
0.006909,
0.007521,
0.006994,
0.006965,
0.006171,
0.006855,
0.00911,
0.004893,
0.00493,
0.01486,
0.013745,
0.013025,
0.011607,
0.007349,
0.009186,
0.007008,
0.01235,
0.00865,
0.006679,
0.016918,
0.003138,
0.009322,
0.006253,
0.006476,
0.019389,
0.002054,
0.001781,
0.002136,
0.002298,
0.001406,
0.001303,
0.004309,
0.004991,
0.003651,
0.002104,
0.001725,
0.00369,
0.004234,
0.003858,
0.004019,
0.003836,
0.005065,
0.004781,
0.004219,
0.00618,
0.005938,
0.006916,
0.006924,
0.00648,
0.008505,
0.011707,
0.00877,
0.007044,
0.007669,
0.009745,
0.00966,
0.009315,
0.011205,
0.010048,
0.008627,
0.015186,
0.00818,
0.009773,
0.009279,
0.003617,
0.009119,
0.006678,
0.007115,
0.007011,
0.009328,
0.0108,
0.008749,
0.010581,
0.00326,
0.006391,
0.017143,
0.005698,
0.005258,
0.00692,
0.003809,
0.021379,
0.007032,
0.013866,
0.022759,
0.003451,
0.003836,
0.003506,
0.00399,
0.003381,
0.00512,
0.002688,
0.001617,
0.003325,
0.003471,
0.003944,
0.004097,
0.004451,
0.003508,
0.004309,
0.004083,
0.003533,
0.004646,
0.003653,
0.003537,
0.003532,
0.004522,
0.005743,
0.005135,
0.006445,
0.006688,
0.006437,
0.007899,
0.007511,
0.007535,
0.002961,
0.003834,
0.004022,
0.006984,
0.008872,
0.003942,
0.0056,
0.009318,
0.012142,
0.013671,
0.013215,
0.012418,
0.01083,
0.01068,
0.01346,
0.016404,
0.011611,
0.01133,
0.010208,
0.009488,
0.012324,
0.014723,
0.013995,
0.0159,
0.013153,
0.010157,
0.013461,
0.011118,
0.019951,
0.00937,
0.010028,
0.008272,
0.015546,
0.009064,
0.005651,
0.006747,
0.009039,
0.008936,
0.032458,
0.013262,
0.0064,
0.008768,
0.002928,
0.002363,
0.007256,
0.014151,
0.004055,
0.004839,
0.002131,
0.00238,
0.00403,
0.00429,
0.00383,
0.004672,
0.002298,
0.003907,
0.00367,
0.004332,
0.006292,
0.003648,
0.002449,
0.004571,
0.005922,
0.007611,
0.003512,
0.007657,
0.005699,
0.006105,
0.003057,
0.009694,
0.012209,
0.008546,
0.011756,
0.00925,
0.008345,
0.010292,
0.009249,
0.004967,
0.0107,
0.004338,
0.014231,
0.01128,
0.007631,
0.007777,
0.010163,
0.012371,
0.006265,
0.008369,
0.01144,
0.009172,
0.011821,
0.009849,
0.011176,
0.006661,
0.004888,
0.009843,
0.008065,
0.011768,
0.009316,
0.007334,
0.008258,
0.011644,
0.010836,
0.007472,
0.00399,
0.007309,
0.01031,
0.008019,
0.004446,
0.002747,
0.007692,
0.0041,
0.004441,
0.002882,
0.004004,
0.004409,
0.001412,
0.003777,
0.003509,
0.004125,
0.003345,
0.003265,
0.003503,
0.001573,
0.003209,
0.004192,
0.004296,
0.003772,
0.004657,
0.005963,
0.003938,
0.004057,
0.00478,
0.004729,
0.004971,
0.00438,
0.004024,
0.004472,
0.005862,
0.006909,
0.005622,
0.005429,
0.006764,
0.006407,
0.009587,
0.007572,
0.007464,
0.007898,
0.008146,
0.007292,
0.009417,
0.008023,
0.00811,
0.008547,
0.008332,
0.008733,
0.008205,
0.010578,
0.013629,
0.004205,
0.011239,
0.008417,
0.009882,
0.015194,
0.007595,
0.00828,
0.008142,
0.006547,
0.005108,
0.006699,
0.017515,
0.007042,
0.006374,
0.009756,
0.009113,
0.008083,
0.008856,
0.006596,
0.005556,
0.021093,
0.004138,
0.003381,
0.003717,
0.004067,
0.003947,
0.003717,
0.003995,
0.00429,
0.001584,
0.001301,
0.001604,
0.003304,
0.003912,
0.00322,
0.003728,
0.003785,
0.004017,
0.003538,
0.003237,
0.003605,
0.00341,
0.003566,
0.003456,
0.003338,
0.003408,
0.004405,
0.00367,
0.004086,
0.002496,
0.00405,
0.003787,
0.004239,
0.0055,
0.00492,
0.00536,
0.005666,
0.005539,
0.00601,
0.006335,
0.006068,
0.006409,
0.005937,
0.01087,
0.006906,
0.006326,
0.007189,
0.008228,
0.003917,
0.010209,
0.008,
0.007596,
0.008959,
0.011253,
0.014295,
0.007821,
0.011221,
0.008793,
0.004779,
0.01275,
0.007674,
0.012607,
0.012548,
0.009072,
0.011285,
0.012169,
0.013247,
0.011557,
0.01145,
0.015058,
0.015481,
0.01223,
0.0141,
0.015588,
0.011301,
0.015714,
0.0112,
0.009328,
0.010625,
0.01017,
0.01626,
0.013417,
0.008697,
0.007633,
0.00855,
0.006009,
0.017249,
0.008496,
0.011351,
0.005522,
0.006538,
0.022264,
0.00563,
0.015715,
0.015399,
0.014014,
0.019041,
0.009521,
0.030793,
0.022324,
0.012848,
0.01876,
0.006984,
0.007642,
0.013572,
0.008316,
0.019051,
0.006604,
0.004225,
0.001617,
0.003249,
0.001546,
0.004605,
0.003934,
0.004365,
0.004404,
0.003836,
0.003499,
0.003488,
0.004081,
0.003971,
0.004007,
0.00388,
0.003564,
0.004373,
0.004549,
0.005103,
0.004562,
0.004551,
0.005148,
0.005643,
0.006131,
0.005412,
0.004886,
0.006419,
0.006249,
