0.00152,
0.001105,
0.001302,
0.002345,
0.002715,
0.002734,
0.002013,
0.002724,
0.002776,
0.001485,
0.002415,
0.002811,
0.001832,
0.002274,
0.002152,
0.002176,
0.002275,
0.001877,
0.001606,
0.002192,
0.001732,
0.002247,
0.001844,
0.000996,
0.000989,
0.001133,
0.001939,
0.001114,
0.001105,
0.002098,
0.001994,
0.002513,
0.002482,
0.002525,
0.002332,
0.002893,
0.00195,
0.002666,
0.002406,
0.002629,
0.002526,
0.002999,
0.002382,
0.003334,
0.002233,
0.004079,
0.002863,
0.003225,
0.004061,
0.004455,
0.003575,
0.005061,
0.005494,
0.00595,
0.004658,
0.007249,
0.007994,
0.006994,
0.005622,
0.007023,
0.006949,
0.00796,
0.004743,
0.009654,
0.007506,
0.010239,
0.007129,
0.006962,
0.011289,
0.00771,
0.014109,
0.011784,
0.007853,
0.01192,
0.008196,
0.01519,
0.010665,
0.010146,
0.015675,
0.009294,
0.012291,
0.013792,
0.012217,
0.018096,
0.007043,
0.01242,
0.015789,
0.008961,
0.016951,
0.004094,
0.002263,
0.002827,
0.002626,
0.002985,
0.002257,
0.00264,
0.002046,
0.001346,
0.002023,
0.002949,
0.002863,
0.003473,
0.002306,
0.001274,
0.002466,
0.003245,
0.002056,
0.00336,
0.002376,
0.002933,
0.004106,
0.005256,
0.004726,
0.00249,
0.002723,
0.005703,
0.006146,
0.00528,
0.004209,
0.005182,
0.004426,
0.00794,
0.003922,
0.00779,
0.01038,
0.009288,
0.015713,
0.007974,
0.0086,
0.008636,
0.004648,
0.013493,
0.009202,
0.008743,
0.005199,
0.008708,
0.010646,
0.00632,
0.006999,
0.006284,
0.004202,
0.01645,
0.006098,
0.010871,
0.007338,
0.006397,
0.01441,
0.008697,
0.007868,
0.006618,
0.00322,
0.003046,
0.002234,
0.002499,
0.001984,
0.002758,
0.002254,
0.002559,
0.002124,
0.002689,
0.001739,
0.002519,
0.001723,
0.003038,
0.002279,
0.002764,
0.002008,
0.001237,
0.001839,
0.002564,
0.002741,
0.002672,
0.002162,
0.002336,
0.001793,
0.002258,
0.00216,
0.002144,
0.001643,
0.002011,
0.001699,
0.002116,
0.002239,
0.002529,
0.002514,
0.003027,
0.001812,
0.000968,
0.001396,
0.002344,
0.001662,
0.002048,
0.001717,
0.001956,
0.001658,
0.001672,
0.002002,
0.002351,
0.001414,
0.001903,
0.001913,
0.00215,
0.00186,
0.002127,
0.001874,
0.001078,
0.001285,
0.001944,
0.001713,
0.002254,
0.001495,
0.002462,
0.0016,
0.002004,
0.001222,
0.001858,
0.00199,
0.001975,
0.001869,
0.002169,
0.001896,
0.002149,
0.001773,
0.002081,
0.001295,
0.002239,
0.00162,
0.001903,
0.001367,
0.002041,
0.001215,
0.002187,
0.002057,
0.00205,
0.002084,
0.002091,
0.001797,
0.002272,
0.002219,
0.001762,
0.002301,
0.002881,
0.002006,
0.002125,
0.002178,
0.002214,
0.002468,
0.002344,
0.002468,
0.002291,
0.001617,
0.002614,
0.002004,
0.001615,
0.002196,
0.001343,
0.002057,
0.002512,
0.002035,
0.00209,
0.00152,
0.002331,
0.002929,
0.002838,
0.00257,
0.002498,
0.002247,
0.002801,
0.002084,
0.003305,
0.002587,
0.002661,
0.003152,
0.003503,
0.002665,
0.002852,
0.002906,
0.004536,
0.002556,
0.002492,
0.002139,
0.003108,
0.002444,
0.003163,
0.002617,
0.003645,
0.004376,
0.002899,
0.002926,
