0.001296,
0.001021,
0.001288,
0.001133,
0.001715,
0.001288,
0.001419,
0.002673,
0.003003,
0.002586,
0.002958,
0.002793,
0.002868,
0.003116,
0.001964,
0.002708,
0.002539,
0.00286,
0.003264,
0.003516,
0.002232,
0.003336,
0.002206,
0.001644,
0.003723,
0.001728,
0.003451,
0.002117,
0.005034,
0.001744,
0.005422,
0.00186,
0.002323,
0.002288,
0.006563,
0.003408,
0.003741,
0.002858,
0.006555,
0.004352,
0.009378,
0.003085,
0.009195,
0.004914,
0.005988,
0.0094,
0.006079,
0.008323,
0.008514,
0.009192,
0.008007,
0.008123,
0.00688,
0.008868,
0.012313,
0.014965,
0.009728,
0.008956,
0.004709,
0.006988,
0.014078,
0.005958,
0.003589,
0.01275,
0.006391,
0.014267,
0.006468,
0.00431,
0.00175,
0.005235,
0.014194,
0.002474,
0.003762,
0.003121,
0.002272,
0.002327,
0.002068,
0.001134,
0.00204,
0.001033,
0.002167,
0.00164,
0.002986,
0.001996,
0.00381,
0.001526,
0.004072,
0.002266,
0.002437,
0.002987,
0.004996,
0.003612,
0.003949,
0.006635,
0.004469,
0.008185,
0.004387,
0.006367,
0.004403,
0.007372,
0.005168,
0.006506,
0.004773,
0.008922,
0.005129,
0.00878,
0.005391,
0.008849,
0.006311,
0.007811,
0.007044,
0.010626,
0.013858,
0.009085,
0.007118,
0.006837,
0.003782,
0.006377,
0.013452,
0.013817,
0.003476,
0.004219,
0.001764,
0.015316,
0.014034,
0.005726,
0.016786,
0.001122,
0.014856,
0.014296,
0.001175,
0.005045,
0.016265,
0.002172,
0.009606,
0.00681,
0.01008,
0.01082,
0.009204,
0.012752,
0.000958,
0.013213,
0.009007,
0.014188,
0.000804,
0.001159,
0.001283,
0.000697,
0.002196,
0.002921,
0.002209,
0.002572,
0.001446,
0.002418,
0.002177,
0.00267,
0.002332,
0.001618,
0.002044,
0.003339,
0.002859,
0.005257,
0.003051,
0.004306,
0.003081,
0.005239,
0.003605,
0.004595,
0.003326,
0.006536,
0.00466,
0.007154,
0.005416,
0.008367,
0.00807,
0.008913,
0.005803,
0.009765,
0.008167,
0.009423,
0.007474,
0.01018,
0.014412,
0.011076,
0.011126,
0.008852,
0.010145,
0.009551,
0.008563,
0.010476,
0.01051,
0.010769,
0.004898,
0.008266,
0.005292,
0.007581,
0.003839,
0.00589,
0.00188,
0.003197,
0.001964,
0.002545,
0.002449,
0.003068,
0.002209,
0.003073,
0.002367,
0.002666,
0.002687,
0.003759,
0.002184,
0.00369,
0.00251,
0.004307,
0.003079,
0.004691,
0.004415,
0.004732,
0.004415,
0.007497,
0.005319,
0.007183,
0.005631,
0.003962,
0.007468,
0.007345,
0.004122,
0.008869,
0.006361,
0.012879,
0.008049,
0.007427,
0.004574,
0.007393,
0.011936,
0.009468,
0.009182,
0.00767,
0.005752,
0.015332,
0.010315,
0.013261,
0.011067,
0.010577,
0.010191,
0.008572,
0.005637,
0.008298,
0.003176,
0.012766,
0.007423,
0.004453,
0.004631,
0.001309,
0.002653,
0.00197,
0.002463,
0.002979,
0.002018,
0.002575,
0.002835,
0.001311,
0.00268,
0.003049,
0.00411,
0.003123,
0.002167,
0.00277,
0.00209,
0.001302,
0.002544,
0.00221,
0.002652,
0.001824,
0.002654,
0.004832,
0.003911,
0.004201,
0.004801,
0.006003,
0.004807,
0.003339,
0.004201,
0.008157,
0.005498,
0.00759,
0.006285,
0.006694,
0.005823,
0.008836,
0.004448,
0.013229,
0.004832,
0.007811,
0.005924,
0.008011,
0.009364,
0.006734,
0.005187,
0.007606,
0.004656,
0.013436,
0.007335,
0.006735,
0.008466,
0.00706,
0.013594,
0.007449,
0.004,
0.007072,
0.005075,
0.018314,
0.008971,
0.010363,
0.005692,
0.005347,
0.013674,
0.005674,
0.002924,
0.01107,
0.007148,
0.015941,
0.008353,
0.004279,
0.00268,
0.008304,
0.015237,
0.008396,
0.003033,
0.001331,
0.006483,
0.01761,
0.007916,
0.016715,
0.002293,
0.00691,
0.001833,
0.017586,
0.014507,
0.015933,
0.01672,
0.00607,
0.011988,
0.002768,
0.001919,
0.003165,
0.001939,
0.001341,
0.002023,
0.002778,
0.00227,
0.003441,
0.001867,
0.002644,
0.002126,
0.003613,
0.002519,
0.003672,
0.001864,
0.004151,
0.003224,
0.005923,
0.004602,
0.007098,
0.004367,
0.00739,
0.007774,
0.01058,
0.005701,
0.005571,
0.005732,
0.005016,
0.008238,
0.00686,
0.004329,
0.006013,
0.004142,
0.005773,
0.005588,
0.008242,
0.005873,
0.005997,
0.003357,
0.005981,
0.00372,
0.005846,
0.003643,
0.004265,
0.004209,
0.004789,
0.00783,
0.007816,
0.002872,
0.003671,
0.001689,
0.001696,
0.000849,
0.017601,
0.014901,
0.014545,
0.013985,
0.004766,
0.013308,
0.004589,
0.002973,
0.00178,
0.001895,
0.003082,
0.001836,
0.002559,
0.001809,
0.002601,
0.001716,
0.002825,
0.001859,
0.003009,
0.00219,
0.002371,
0.002849,
0.004031,
0.002581,
0.004249,
0.002837,
0.004233,
0.00272,
0.00514,
0.002963,
0.008767,
0.003633,
0.005373,
0.004194,
0.006602,
0.004105,
0.007876,
0.0039,
0.007801,
0.004265,
0.00897,
0.005318,
0.009046,
0.006891,
0.006904,
0.007055,
0.011269,
0.006135,
0.009132,
0.005199,
0.01117,
0.007519,
0.007768,
0.005783,
0.008187,
0.008978,
0.010655,
0.007262,
0.005566,
0.004329,
0.012035,
0.003773,
0.007717,
0.002678,
0.003742,
0.0112,
0.007264,
0.003878,
0.008297,
0.001862,
0.003004,
0.001829,
0.002866,
0.001906,
0.0018,
0.001574,
0.00291,
0.001895,
0.002034,
0.001609,
0.002619,
0.003038,
0.002553,
0.001926,
0.002748,
0.001993,
0.002872,
0.002841,
0.003152,
0.001965,
0.003173,
0.00228,
0.003895,
0.002686,
0.003588,
0.002459,
0.002545,
0.003177,
0.003807,
0.002787,
0.002685,
0.003797,
0.004351,
0.004116,
0.006648,
0.003435,
0.005883,
0.008117,
0.008248,
0.006052,
0.004564,
0.005273,
0.005581,
0.004862,
0.013728,
0.00797,
0.007256,
0.00448,
0.006851,
0.010037,
0.007827,
0.005211,
0.007531,
0.003568,
0.014987,
0.004619,
0.006873,
0.003629,
0.005334,
0.015317,
0.004911,
0.00254,
0.015974,
0.007093,
0.01744,
0.010677,
0.005543,
0.011995,
0.003349,
0.014291,
0.010658,
0.004309,
0.014355,
0.003005,
0.016734,
0.00658,
0.007738,
0.01322,
0.005017,
0.015012,
0.01218,
0.004768,
0.019063,
0.002884,
0.018008,
0.002167,
0.014041,
0.012105,
0.007117,
0.012774,
0.005787,
0.002053,
0.010075,
0.001926,
0.010017,
0.002829,
0.001992,
0.008052,
0.002948,
0.012683,
0.019374,
0.001808,
0.008943,
0.001469,
0.001515,
0.002536,
0.002643,
0.002417,
0.00289,
0.001744,
0.002368,
0.001569,
0.002312,
0.001757,
0.001757,
0.002196,
0.001905,
0.001521,
0.001264,
0.001456,
0.002533,
0.001806,
0.002336,
0.002068,
0.002711,
0.001736,
0.002713,
0.002067,
0.001419,
0.00212,
0.002235,
0.002103,
0.001965,
0.002481,
0.003118,
0.002394,
0.004396,
0.002436,
0.003239,
0.002008,
0.002089,
0.003371,
0.001857,
0.003778,
0.005154,
0.004278,
0.004766,
0.005979,
0.004731,
0.003782,
0.007555,
0.004866,
0.006922,
0.002757,
0.007726,
0.004825,
0.006195,
0.006847,
0.007208,
0.005402,
0.007655,
0.005545,
0.01154,
0.003968,
0.008196,
0.006736,
0.00732,
0.004652,
0.009302,
0.005223,
0.006685,
0.005967,
0.013141,
0.008688,
0.008807,
0.008829,
0.006634,
0.004384,
0.008878,
0.004738,
0.016399,
0.003478,
0.007007,
0.003965,
0.007679,
0.011038,
0.006314,
0.004298,
0.00729,
0.00419,
0.016726,
0.003712,
0.005112,
0.004166,
0.004562,
0.001879,
0.003071,
0.001983,
0.002515,
0.001862,
0.002801,
0.002016,
0.001501,
0.001653,
0.002824,
0.002316,
0.003325,
0.003301,
0.002151,
0.003087,
0.00335,
0.002606,
0.005149,
0.002765,
0.003775,
0.002776,
0.003884,
0.004559,
0.005294,
0.003982,
0.007945,
0.005176,
0.011745,
0.006766,
0.007779,
0.005716,
0.005641,
0.008035,
0.012499,
0.005433,
0.009088,
0.005756,
0.009904,
0.01077,
0.011073,
0.006658,
0.006701,
0.00505,
0.022117,
0.003151,
0.005086,
0.004809,
0.007223,
0.014631,
0.010251,
0.005189,
0.004807,
0.003471,
0.022009,
0.006409,
0.005448,
0.003099,
0.003745,
0.013889,
0.003336,
0.003202,
