0.21005,
0.294192,
0.485255,
0.347324,
0.428964,
0.312618,
0.404033,
0.635013,
0.592577,
0.568871,
0.366185,
0.384194,
0.31461,
0.354921,
0.037089,
0.283903,
0.409668,
0.240145,
0.425332,
0.285956,
0.343896,
0.446211,
0.356874,
0.539932,
0.402648,
0.516477,
0.365906,
0.31799,
0.079617,
0.273635,
0.580422,
0.618312,
0.098482,
0.635136,
0.428557,
0.459059,
0.47461,
0.389337,
0.607521,
0.452342,
0.443239,
0.274951,
0.41952,
0.42708,
0.569714,
0.59223,
0.356466,
0.449979,
0.238971,
0.400939,
